,Unnamed: 0,names,quantity,names_encoded,predicted_quantity
793,793.0,LILITH,4,3197,
794,794.0,LILO,4,3204,
795,795.0,LINK,4,3217,
796,796.0,LOLO,4,3272,
797,797.0,LONDON,4,3273,
798,798.0,MARCUS,4,3500,
799,799.0,MARGO,4,3506,
800,800.0,MARIA,4,3510,
801,801.0,MARMALADE,4,3531,
802,802.0,MARNIE,4,3532,
803,803.0,MARTINI,4,3545,
804,804.0,MASHA,4,3562,
805,805.0,MAUD,4,3578,
806,806.0,MAUI,4,3581,
807,807.0,MAVIS,4,3589,
808,808.0,MAXWELL,4,3601,
809,809.0,MICHAEL,4,3707,
810,810.0,MICHELLE,4,3712,
811,811.0,MILEY,4,3756,
812,812.0,MILLY,4,3768,
813,813.0,MOE,4,3904,
814,814.0,MORTY,4,3987,
815,815.0,MUNCHKIN,4,4100,
816,816.0,NAMI,4,4165,
817,817.0,NEPTUNE,4,4210,
818,818.0,NICK,4,4240,
819,819.0,NIGEL,4,4251,
820,820.0,NO NAME 2,4,4285,
821,821.0,NUGGET,4,4338,
822,822.0,NUTMEG,4,4350,
823,823.0,NYX,4,4354,
824,824.0,OPIE,4,4411,
825,825.0,ORANGE,4,4415,
826,826.0,OSWALD,4,4439,
827,827.0,PASCAL,4,4509,
828,828.0,PATRICK,4,4526,
829,829.0,PEEKABOO,4,4558,
830,830.0,PERSEPHONE,4,4609,
831,831.0,PJ,4,4726,
832,832.0,PRISCILLA,4,4833,
833,833.0,PUDDING,4,4846,
834,834.0,PUFF,4,4849,
835,835.0,QUEEN,4,4903,
836,836.0,RAISIN,4,4934,
837,837.0,RALPH,4,4936,
838,838.0,RANDY,4,4949,
839,839.0,REBECCA,4,4979,
840,840.0,REGGIE,4,4993,
841,841.0,RINGO,4,5040,
842,842.0,RIPLEY,4,5043,
843,843.0,ROBBIE,4,5053,
844,844.0,ROGUE,4,5076,
845,845.0,ROONEY,4,5097,
846,846.0,ROSEMARY,4,5115,
847,847.0,SCARLET,4,5301,
848,848.0,SEAMUS,4,5333,
849,849.0,SHELBY,4,5417,
850,850.0,SHILOH,4,5436,
851,851.0,SIERRA,4,5471,
852,852.0,SMIDGE,4,5541,
853,853.0,SMOKIE,4,5551,
854,854.0,SNUGGLES,4,5589,
855,855.0,SOOKIE,4,5630,
856,856.0,SOX,4,5647,
857,857.0,STEWART,4,5744,
858,858.0,SUMMER,4,5786,
859,859.0,SUZIE,4,5819,
860,860.0,TAMMY,4,5882,
861,861.0,TANGO,4,5886,
862,862.0,TASHA,4,5905,
863,863.0,TED,4,5926,
864,864.0,THUNDER,4,5994,
865,865.0,TIKKA,4,6040,
866,866.0,TIM,4,6049,
867,867.0,TITO,4,6092,
868,868.0,TORI,4,6152,
869,869.0,TUFFY,4,6215,
870,870.0,TWILIGHT,4,6249,
871,871.0,TWIX,4,6259,
872,872.0,WINTER,4,6454,
873,873.0,XAVIER,4,6479,
874,874.0,YOSHI,4,6512,
875,875.0,ZARA,4,6540,
876,876.0,ZURI,4,6600,
877,877.0,ADELAIDE,3,27,
878,878.0,AIMEE,3,44,
879,879.0,ALLY,3,95,
880,880.0,ALPHIE,3,104,
881,881.0,AMBROSE,3,121,
882,882.0,AMELIA,3,123,
883,883.0,ANASTASIA,3,141,
884,884.0,ANGELINA,3,154,
885,885.0,APPLE,3,189,
886,886.0,ASTRID,3,249,
887,887.0,AUGGIE,3,267,
888,888.0,AUGUST,3,268,
889,889.0,AUGUSTUS,3,272,
890,890.0,AXL,3,291,
891,891.0,BABE,3,312,
892,892.0,BAGEL,3,340,
893,893.0,BARFI,3,379,
894,894.0,BARRY,3,386,
895,895.0,BARTLETT,3,393,
896,896.0,BEBE,3,446,
897,897.0,BEELZEBUB,3,458,
898,898.0,BELL,3,467,
899,899.0,BEN,3,482,
900,900.0,BIG BOY,3,540,
901,901.0,BINDI,3,569,
902,902.0,BINGO,3,573,
903,903.0,BINOO,3,576,
904,904.0,BLAIR,3,626,
905,905.0,BLANCHE,3,630,
906,906.0,BLU,3,646,
907,907.0,BOO BOO,3,698,
908,908.0,BOOTSIE,3,717,
909,909.0,BRO,3,774,
910,910.0,BRODY,3,777,
911,911.0,BUBBLE,3,798,
912,912.0,BUGSY,3,822,
913,913.0,BUTTERS,3,856,
914,914.0,BUZZ,3,861,
915,915.0,CALCIFER,3,886,
916,916.0,CALICO,3,890,
917,917.0,CALYPSO,3,903,
918,918.0,CAPPUCCINO,3,928,
919,919.0,CARMEN,3,958,
920,920.0,CASSIOPEIA,3,990,
921,921.0,CECIL,3,1021,
922,922.0,CEDRIC,3,1027,
923,923.0,CELESTE,3,1029,
924,924.0,CHAI,3,1045,
925,925.0,CHEETAH,3,1103,
926,926.0,CHEVY,3,1122,
927,927.0,CHEWIE,3,1124,
928,928.0,CHIBI,3,1127,
929,929.0,CHICHI,3,1131,
930,930.0,CHILLI,3,1146,
931,931.0,CHU CHU,3,1190,
932,932.0,CHUNK,3,1207,
933,933.0,CHURRO,3,1211,
934,934.0,CICI,3,1222,
935,935.0,CJ,3,1241,
936,936.0,CLARENCE,3,1249,
937,937.0,CLARK,3,1251,
938,938.0,CLIFFORD,3,1268,
939,939.0,CLOUD,3,1275,
940,940.0,COAL,3,1282,
941,941.0,CORALINE,3,1331,
942,942.0,CORDELIA,3,1334,
943,943.0,CRUSH,3,1392,
944,944.0,DAVID,3,1474,
945,945.0,DENNY,3,1514,
946,946.0,DIANA,3,1531,
947,947.0,DIOR,3,1558,
948,948.0,DIVA,3,1565,
949,949.0,DIZZY,3,1569,
950,950.0,DJ,3,1570,
951,951.0,DONUT,3,1596,
952,952.0,DOPEY,3,1606,
953,953.0,DOT,3,1618,
954,954.0,DOUBLE,3,1622,
955,955.0,DOUG,3,1624,
956,956.0,DOVE,3,1628,
957,957.0,DUDE,3,1646,
958,958.0,DUDU,3,1648,
959,959.0,DUKE,3,1649,
960,960.0,ECLAIR,3,1680,
961,961.0,EDGAR,3,1686,
962,962.0,EDIE,3,1688,
963,963.0,EDITH,3,1690,
964,964.0,ELIZABETH,3,1724,
965,965.0,ELLE,3,1726,
966,966.0,ELLEN,3,1727,
967,967.0,ELLIOT,3,1732,
968,968.0,ELLIOTT,3,1733,
969,969.0,ELOISE,3,1741,
970,970.0,ELTON,3,1744,
971,971.0,EMMETT,3,1757,
972,972.0,ENZO,3,1767,
973,973.0,ESME,3,1784,
974,974.0,ESMERALDA,3,1785,
975,975.0,ESTHER,3,1791,
976,976.0,EVE,3,1803,
977,977.0,FELICIA,3,1855,
978,978.0,FIG,3,1884,
979,979.0,FITZ,3,1912,
980,980.0,FIZZY,3,1917,
981,981.0,FLORENCE,3,1941,
982,982.0,FLOYD,3,1946,
983,983.0,FLYNN,3,1953,
984,984.0,FOG,3,1956,
985,985.0,FOX,3,1966,
986,986.0,FRITZ,3,2021,
987,987.0,FUZZY,3,2042,
988,988.0,GABBY,3,2049,
989,989.0,GALLAGHER,3,2060,
990,990.0,GASTON,3,2081,
991,991.0,GATO,3,2084,
992,992.0,GIA,3,2128,
993,993.0,GIBBS,3,2129,
994,994.0,GIDEON,3,2132,
995,995.0,GILLIAN,3,2140,
996,996.0,GISELLE,3,2165,
997,997.0,GODZILLA,3,2179,
998,998.0,GRIFFIN,3,2238,
999,999.0,GROOT,3,2247,
1000,1000.0,GUSTAVE,3,2276,
1001,1001.0,HADES,3,2288,
1002,1002.0,HAGRID,3,2290,
1003,1003.0,HAILEY,3,2292,
1004,1004.0,HARLOW,3,2325,
1005,1005.0,HAROLD,3,2329,
1006,1006.0,HARRIET,3,2331,
1007,1007.0,HARRISON,3,2333,
1008,1008.0,HERMAN,3,2386,
1009,1009.0,HOUDINI,3,2450,
1010,1010.0,HOWIE,3,2453,
1011,1011.0,HUEY,3,2456,
1012,1012.0,HUMPHREY,3,2467,
1013,1013.0,ISABELLE,3,2515,
1014,1014.0,ISLA,3,2521,
1015,1015.0,JAGGER,3,2561,
1016,1016.0,JAVA,3,2592,
1017,1017.0,JELLYBEAN,3,2620,
1018,1018.0,JETTA,3,2649,
1019,1019.0,JJ,3,2675,
1020,1020.0,JOCELYNE,3,2680,
1021,1021.0,JOSH,3,2706,
1022,1022.0,JULIA,3,2722,
1023,1023.0,JULIETTE,3,2729,
1024,1024.0,JULIUS,3,2731,
1025,1025.0,KALINDA,3,2769,
1026,1026.0,KALLIE,3,2771,
1027,1027.0,KEANU,3,2829,
1028,1028.0,KICIUS,3,2876,
1029,1029.0,KIMI,3,2892,
1030,1030.0,KINGSLEY,3,2902,
1031,1031.0,KINKY,3,2906,
1032,1032.0,KIRA,3,2913,
1033,1033.0,KISMET,3,2922,
1034,1034.0,KITTEN 5,3,2945,
1035,1035.0,KLAUS,3,2966,
1036,1036.0,KOBI,3,2974,
1037,1037.0,KYLE,3,3035,
1038,1038.0,LASKA,3,3079,
1039,1039.0,LEAH,3,3102,
1040,1040.0,LEELA,3,3108,
1041,1041.0,LEELOO,3,3109,
1042,1042.0,LENNY,3,3129,
1043,1043.0,LESTER,3,3150,
1044,1044.0,LEVY,3,3155,
1045,1045.0,LEWIS,3,3156,
1046,1046.0,LILLIE,3,3199,
1047,1047.0,LITTLE,3,3231,
1048,1048.0,LUC,3,3303,
1049,1049.0,LUCI,3,3308,
1050,1050.0,LUCILLE,3,3316,
1051,1051.0,LUIGI,3,3332,
1052,1052.0,MADELINE,3,3403,
1053,1053.0,MAISY,3,3435,
1054,1054.0,MAJA,3,3437,
1055,1055.0,MALCOLM,3,3444,
1056,1056.0,MARCEL,3,3494,
1057,1057.0,MARCY,3,3501,
1058,1058.0,MARGARITA,3,3504,
1059,1059.0,MARIO,3,3520,
1060,1060.0,MARK,3,3521,
1061,1061.0,MARLOWE,3,3530,
1062,1062.0,MARVIN,3,3552,
1063,1063.0,MASON,3,3567,
1064,1064.0,MAUDE,3,3579,
1065,1065.0,MAY,3,3604,
1066,1066.0,MEATBALL,3,3629,
1067,1067.0,MEL,3,3647,
1068,1068.0,MELLOW,3,3655,
1069,1069.0,MERCY,3,3671,
1070,1070.0,MEW MEW,3,3690,
1071,1071.0,MICA,3,3704,
1072,1072.0,MICK,3,3717,
1073,1073.0,MICKIE,3,3722,
1074,1074.0,MIDGE,3,3725,
1075,1075.0,MILES,3,3754,
1076,1076.0,MILLER,3,3763,
1077,1077.0,MILLICENT,3,3766,
1078,1078.0,MILOU,3,3772,
1079,1079.0,MIMOSA,3,3780,
1080,1080.0,MINA,3,3784,
1081,1081.0,MINGUS,3,3795,
1082,1082.0,MINOUCHE,3,3811,
1083,1083.0,MIRA,3,3819,
1084,1084.0,MISCHA,3,3822,
1085,1085.0,MISTER,3,3858,
1086,1086.0,MITSY,3,3874,
1087,1087.0,MOLSON,3,3926,
1088,1088.0,MOO,3,3956,
1089,1089.0,MOO MOO,3,3957,
1090,1090.0,MOONLIGHT,3,3973,
1091,1091.0,MORTIMER,3,3986,
1092,1092.0,MOSCA,3,3991,
1093,1093.0,MULAN,3,4092,
1094,1094.0,MYA,3,4128,
1095,1095.0,MYSTIC,3,4143,
1096,1096.0,NANA,3,4168,
1097,1097.0,NAPOLEON,3,4176,
1098,1098.0,NEBULA,3,4190,
1099,1099.0,NELLY,3,4205,
1100,1100.0,NERMAL,3,4212,
1101,1101.0,NEWTON,3,4226,
1102,1102.0,NIBBLER,3,4233,
1103,1103.0,NICKI,3,4242,
1104,1104.0,NINO,3,4275,
1105,1105.0,NO NAME 1,3,4284,
1106,1106.0,NOEL,3,4291,
1107,1107.0,NORA,3,4314,
1108,1108.0,NORI,3,4318,
1109,1109.0,OBI,3,4361,
1110,1110.0,OLAF,3,4380,
1111,1111.0,OSKAR,3,4436,
1112,1112.0,OWEN,3,4444,
1113,1113.0,PAISLEY,3,4463,
1114,1114.0,PANCAKE,3,4477,
1115,1115.0,PANCHO,3,4478,
1116,1116.0,PARIS,3,4503,
1117,1117.0,PATSY,3,4528,
1118,1118.0,PATTY,3,4530,
1119,1119.0,PAUL,3,4532,
1120,1120.0,PEGGY,3,4563,
1121,1121.0,PETEY,3,4620,
1122,1122.0,PHYLLIS,3,4644,
1123,1123.0,PICKLE,3,4654,
1124,1124.0,PICO,3,4656,
1125,1125.0,PIGEON,3,4663,
1126,1126.0,PINOT,3,4682,
1127,1127.0,PISTACHE,3,4711,
1128,1128.0,PISTACHIO,3,4713,
1129,1129.0,PK,3,4727,
1130,1130.0,PLUM,3,4734,
1131,1131.0,POLKAROO,3,4752,
1132,1132.0,PRETTY GIRL,3,4818,
1133,1133.0,PROFESSOR,3,4834,
1134,1134.0,PRUDENCE,3,4837,
1135,1135.0,PUSS,3,4879,
1136,1136.0,RAGNAR,3,4929,
1137,1137.0,RAIN,3,4931,
1138,1138.0,RANGER,3,4950,
1139,1139.0,RAPHAEL,3,4953,
1140,1140.0,REBA,3,4978,
1141,1141.0,ROLLIE,3,5079,
1142,1142.0,ROLO,3,5080,
1143,1143.0,ROSCO,3,5109,
1144,1144.0,ROSS,3,5123,
1145,1145.0,ROXANNE,3,5135,
1146,1146.0,ROXIE,3,5137,
1147,1147.0,RUCKUS,3,5150,
1148,1148.0,RUSSELL,3,5172,
1149,1149.0,RYDER,3,5182,
1150,1150.0,SABER,3,5192,
1151,1151.0,SAKURA,3,5216,
1152,1152.0,SALTY,3,5227,
1153,1153.0,SAMMI,3,5239,
1154,1154.0,SAMUEL,3,5245,
1155,1155.0,SATURN,3,5285,
1156,1156.0,SCAMP,3,5296,
1157,1157.0,SCARLETT,3,5303,
1158,1158.0,SCOOBY,3,5313,
1159,1159.0,SEBASTIEN,3,5338,
1160,1160.0,SERENA,3,5360,
1161,1161.0,SESAME,3,5364,
1162,1162.0,SEYMOUR,3,5369,
1163,1163.0,SHADE,3,5373,
1164,1164.0,SHAGGY,3,5378,
1165,1165.0,SHEEBA,3,5413,
1166,1166.0,SHYLA,3,5462,
1167,1167.0,SID,3,5466,
1168,1168.0,SIRIUS,3,5502,
1169,1169.0,SKYE,3,5525,
1170,1170.0,SKYLAR,3,5527,
1171,1171.0,SMOKY,3,5552,
1172,1172.0,SNEAKERS,3,5566,
1173,1173.0,SOOT,3,5631,
1174,1174.0,SORA,3,5636,
1175,1175.0,SPARKLE,3,5655,
1176,1176.0,SPOCK,3,5682,
1177,1177.0,SPOOKY,3,5685,
1178,1178.0,SQUEAK,3,5701,
1179,1179.0,SQUEEKER,3,5708,
1180,1180.0,SQUID,3,5711,
1181,1181.0,STEVE,3,5739,
1182,1182.0,STUART,3,5768,
1183,1183.0,SUZY,3,5821,
1184,1184.0,SWEETPEA,3,5828,
1185,1185.0,SYLVIE,3,5841,
1186,1186.0,TAHINI,3,5865,
1187,1187.0,TALLULAH,3,5872,
1188,1188.0,TARZAN,3,5903,
1189,1189.0,TATE,3,5908,
1190,1190.0,TAYLOR,3,5917,
1191,1191.0,T'CHALLA,3,5847,
1192,1192.0,TEDDY BEAR,3,5930,
1193,1193.0,TEGAN,3,5939,
1194,1194.0,TEQUILA,3,5953,
1195,1195.0,TERRA,3,5957,
1196,1196.0,TERRY,3,5960,
1197,1197.0,TESSIE,3,5964,
1198,1198.0,THOMPSON,3,5989,
1199,1199.0,TIGER LILY,3,6020,
1200,1200.0,TIGGY,3,6029,
1201,1201.0,TIKI,3,6039,
1202,1202.0,TIPPER,3,6078,
1203,1203.0,TISHA,3,6087,
1204,1204.0,TOBIAS,3,6104,
1205,1205.0,TOTO,3,6165,
1206,1206.0,TRAVIS,3,6178,
1207,1207.0,TREVOR,3,6182,
1208,1208.0,TROOPER,3,6196,
1209,1209.0,TRUFFLES,3,6201,
1210,1210.0,TULA,3,6221,
1211,1211.0,TWINKIE,3,6251,
1212,1212.0,TWITCH,3,6258,
1213,1213.0,TYBALT,3,6265,
1214,1214.0,UNO,3,6289,
1215,1215.0,VADER,3,6295,
1216,1216.0,VALENTINE,3,6298,
1217,1217.0,VANILLA,3,6307,
1218,1218.0,VEGAS,3,6316,
1219,1219.0,VIVI,3,6348,
1220,1220.0,WENDY,3,6393,
1221,1221.0,WHITEY,3,6411,
1222,1222.0,WILFRED,3,6426,
1223,1223.0,WILLA,3,6428,
1224,1224.0,WINK,3,6447,
1225,1225.0,YOKO,3,6505,
1226,1226.0,YUZU,3,6526,
1227,1227.0,ZENA,3,6551,
1228,1228.0,ZIPPY,3,6571,
1229,1229.0,ZUKO,3,6595,
1230,1230.0,ABNER,2,15,
1231,1231.0,ADA,2,25,
1232,1232.0,ADAM,2,26,
1233,1233.0,ADONIS,2,30,
1234,1234.0,AGGIE,2,37,
1235,1235.0,AIKO,2,43,
1236,1236.0,AKAI,2,51,
1237,1237.0,AKI,2,52,
1238,1238.0,AKIRA,2,53,
1239,1239.0,ALASKA,2,61,
1240,1240.0,ALLEN,2,90,
1241,1241.0,ALMOND,2,97,
1242,1242.0,AMELIE,2,125,
1243,1243.0,AMIRA,2,130,
1244,1244.0,ANA,2,137,
1245,1245.0,ANDERSON,2,143,
1246,1246.0,ANDRE,2,144,
1247,1247.0,ANGELO,2,155,
1248,1248.0,ANNETTE,2,171,
1249,1249.0,ANTHONY,2,179,
1250,1250.0,ANUBIS,2,184,
1251,1251.0,ANYA,2,186,
1252,1252.0,APRICOT,2,192,
1253,1253.0,ARC,2,199,
1254,1254.0,ARCHER,2,201,
1255,1255.0,ARES,2,206,
1256,1256.0,ARNOLD,2,222,
1257,1257.0,ATHOS,2,254,
1258,1258.0,AUDI,2,265,
1259,1259.0,AURA,2,274,
1260,1260.0,AUSTIN,2,277,
1261,1261.0,AVERY,2,282,
1262,1262.0,AVIICII,2,285,
1263,1263.0,AWESOME,2,288,
1264,1264.0,AZUKI,2,301,
1265,1265.0,BABEE,2,313,
1266,1266.0,BABY BEAR,2,320,
1267,1267.0,BABY CAT,2,321,
1268,1268.0,BABY POTATO,2,327,
1269,1269.0,BABY RUTH,2,329,
1270,1270.0,BANANA,2,362,
1271,1271.0,BANJO,2,369,
1272,1272.0,BARBIE,2,375,
1273,1273.0,BARSIK,2,387,
1274,1274.0,BASTET,2,403,
1275,1275.0,BAUER,2,412,
1276,1276.0,BEAMER,2,424,
1277,1277.0,BEANIE,2,427,
1278,1278.0,BEAST,2,432,
1279,1279.0,BEATRIX,2,436,
1280,1280.0,BEAUREGARD,2,442,
1281,1281.0,BEAUTIFUL,2,443,
1282,1282.0,BELA,2,465,
1283,1283.0,BENJIE,2,490,
1284,1284.0,BENOIT,2,494,
1285,1285.0,BERRY,2,515,
1286,1286.0,BERTIE,2,518,
1287,1287.0,BETSY,2,522,
1288,1288.0,BIFF,2,538,
1289,1289.0,BIG M,2,546,
1290,1290.0,BILLI,2,558,
1291,1291.0,BINX,2,578,
1292,1292.0,BIRD,2,579,
1293,1293.0,BISCUITS,2,585,
1294,1294.0,BLACK,2,607,
1295,1295.0,BLACK BEAN,2,609,
1296,1296.0,BLAKE,2,627,
1297,1297.0,BLISS,2,639,
1298,1298.0,BLIZZARD,2,640,
1299,1299.0,BLONDIE,2,641,
1300,1300.0,BO BO,2,655,
1301,1301.0,BOBA,2,662,
1302,1302.0,BODHI,2,675,
1303,1303.0,BOGOTA,2,677,
1304,1304.0,BOO RADLEY,2,700,
1305,1305.0,BOOBOO,2,702,
1306,1306.0,BOOMER,2,708,
1307,1307.0,BOOTSY,2,718,
1308,1308.0,BOSCO,2,723,
1309,1309.0,BOSTON,2,725,
1310,1310.0,BOXER,2,736,
1311,1311.0,BRANDON,2,745,
1312,1312.0,BRANDY,2,746,
1313,1313.0,BRAVEHEART,2,748,
1314,1314.0,BRIA,2,759,
1315,1315.0,BRIAN,2,760,
1316,1316.0,BRIANNA,2,761,
1317,1317.0,BROCK,2,775,
1318,1318.0,BRONCO,2,778,
1319,1319.0,BRUCE WAYNE,2,788,
1320,1320.0,BUCK,2,804,
1321,1321.0,BUD,2,808,
1322,1322.0,BUG,2,819,
1323,1323.0,BUGS,2,821,
1324,1324.0,BURRITO,2,840,
1325,1325.0,BURTON,2,841,
1326,1326.0,BUTTERNUT,2,855,
1327,1327.0,BUTTON,2,859,
1328,1328.0,BYNX,2,863,
1329,1329.0,CAETANO,2,879,
1330,1330.0,CAFE,2,880,
1331,1331.0,CAGNEY,2,881,
1332,1332.0,CALIX,2,894,
1333,1333.0,CALLI,2,896,
1334,1334.0,CALLIOPE,2,898,
1335,1335.0,CALLY,2,900,
1336,1336.0,CAMI,2,910,
1337,1337.0,CANELA,2,920,
1338,1338.0,CAPTAIN,2,932,
1339,1339.0,CARA,2,937,
1340,1340.0,CARDI,2,945,
1341,1341.0,CARL,2,951,
1342,1342.0,CARLA,2,952,
1343,1343.0,CARLTON,2,956,
1344,1344.0,CARMINE,2,960,
1345,1345.0,CAROL,2,963,
1346,1346.0,CARROT CAKE,2,965,
1347,1347.0,CASPAR,2,980,
1348,1348.0,CASS,2,984,
1349,1349.0,CASTLE,2,996,
1350,1350.0,CAT 3,2,1001,
1351,1351.0,CATNISS,2,1009,
1352,1352.0,CATO,2,1010,
1353,1353.0,CEASAR,2,1018,
1354,1354.0,CERSEI,2,1036,
1355,1355.0,CHANCE,2,1050,
1356,1356.0,CHANTAL,2,1058,
1357,1357.0,CHAOS,2,1061,
1358,1358.0,CHAPLIN,2,1062,
1359,1359.0,CHAUSSETTE,2,1086,
1360,1360.0,CHAZ,2,1088,
1361,1361.0,CHEEKA,2,1094,
1362,1362.0,CHEEKY,2,1095,
1363,1363.0,CHEESE,2,1099,
1364,1364.0,CHEESECAKE,2,1101,
1365,1365.0,CHESTER COPP,2,1119,
1366,1366.0,CHESTNUT,2,1120,
1367,1367.0,CHEWY,2,1125,
1368,1368.0,CHILI,2,1145,
1369,1369.0,CHOCO,2,1163,
1370,1370.0,CHOCOLATE,2,1165,
1371,1371.0,CHOMPERS,2,1170,
1372,1372.0,CHOUPETTE,2,1177,
1373,1373.0,CHRIS,2,1181,
1374,1374.0,CHRISTINA,2,1185,
1375,1375.0,CHRISTOPHER,2,1188,
1376,1376.0,CHUBBS,2,1193,
1377,1377.0,CHUBBY,2,1195,
1378,1378.0,CHUCK,2,1197,
1379,1379.0,CHULO,2,1203,
1380,1380.0,CHUTNEY,2,1213,
1381,1381.0,CHYNA,2,1214,
1382,1382.0,CLARABELLE,2,1247,
1383,1383.0,CLAWS,2,1258,
1384,1384.0,CLEOCATRA,2,1265,
1385,1385.0,CLINT,2,1269,
1386,1386.0,CLIO,2,1271,
1387,1387.0,CLOVE,2,1278,
1388,1388.0,COBALT,2,1284,
1389,1389.0,COHEN,2,1301,
1390,1390.0,COLBY,2,1307,
1391,1391.0,COREY,2,1335,
1392,1392.0,CORIANDER,2,1336,
1393,1393.0,CORONA,2,1341,
1394,1394.0,CORY,2,1343,
1395,1395.0,COSMOS,2,1347,
1396,1396.0,COSTELLO,2,1348,
1397,1397.0,COURTNEY,2,1354,
1398,1398.0,CRESSIDA,2,1378,
1399,1399.0,CROSBY,2,1387,
1400,1400.0,CROUTON,2,1388,
1401,1401.0,CRUNCHIE,2,1391,
1402,1402.0,CUBBY,2,1394,
1403,1403.0,CUPID,2,1404,
1404,1404.0,DAENERYS,2,1421,
1405,1405.0,DALE,2,1430,
1406,1406.0,DALIA,2,1431,
1407,1407.0,DALLAS,2,1433,
1408,1408.0,DANI,2,1444,
1409,1409.0,DANNY,2,1446,
1410,1410.0,DARLA,2,1462,
1411,1411.0,DAVEY,2,1473,
1412,1412.0,DECLAWED,2,1486,
1413,1413.0,DEEDEE,2,1489,
1414,1414.0,DELLA,2,1499,
1415,1415.0,DELTA,2,1501,
1416,1416.0,DENGO,2,1510,
1417,1417.0,DENNIS,2,1512,
1418,1418.0,DEVON,2,1524,
1419,1419.0,DEWEY,2,1525,
1420,1420.0,DEX,2,1526,
1421,1421.0,DICKENS,2,1537,
1422,1422.0,DIDI,2,1538,
1423,1423.0,DIESEL,2,1541,
1424,1424.0,DINAH,2,1553,
1425,1425.0,DOCTOR,2,1576,
1426,1426.0,DOG,2,1578,
1427,1427.0,DOJA,2,1580,
1428,1428.0,DOLCE,2,1582,
1429,1429.0,DONATELLA,2,1592,
1430,1430.0,DOOBIE,2,1597,
1431,1431.0,DORY,2,1616,
1432,1432.0,DOTTY,2,1620,
1433,1433.0,DUDLEY,2,1647,
1434,1434.0,DUTCHESS,2,1664,
1435,1435.0,DWIGHT,2,1666,
1436,1436.0,EDUARDO,2,1692,
1437,1437.0,EDWARD,2,1694,
1438,1438.0,EEVEE,2,1697,
1439,1439.0,EINSTEIN,2,1704,
1440,1440.0,ELA,2,1706,
1441,1441.0,ELEANOR,2,1710,
1442,1442.0,ELIA,2,1719,
1443,1443.0,ELIE,2,1720,
1444,1444.0,ELLIS,2,1734,
1445,1445.0,ELMER,2,1737,
1446,1446.0,ELSIE,2,1743,
1447,1447.0,ELVIRA,2,1745,
1448,1448.0,ELWOOD,2,1747,
1449,1449.0,EMERALD,2,1752,
1450,1450.0,EMMIE,2,1758,
1451,1451.0,ERICK THE RE,2,1773,
1452,1452.0,ESPRESSO,2,1788,
1453,1453.0,ESTELLE,2,1790,
1454,1454.0,ETHEL,2,1795,
1455,1455.0,EUGENE,2,1798,
1456,1456.0,EVAN,2,1802,
1457,1457.0,EVEE,2,1804,
1458,1458.0,EVERETT,2,1809,
1459,1459.0,EVINRUDE,2,1813,
1460,1460.0,EZIO,2,1819,
1461,1461.0,FABIO,2,1820,
1462,1462.0,FAITH,2,1823,
1463,1463.0,FAJITA,2,1824,
1464,1464.0,FANTA,2,1829,
1465,1465.0,FARLEY,2,1833,
1466,1466.0,FATTY,2,1838,
1467,1467.0,FEATHER,2,1845,
1468,1468.0,FENDI,2,1862,
1469,1469.0,FERDINAND,2,1865,
1470,1470.0,FISH,2,1907,
1471,1471.0,FITZGERALD,2,1913,
1472,1472.0,FLOSSY,2,1945,
1473,1473.0,FONZIE,2,1958,
1474,1474.0,FOREST,2,1963,
1475,1475.0,FORREST,2,1964,
1476,1476.0,FRANCIS,2,1975,
1477,1477.0,FRECKLES,2,1988,
1478,1478.0,FREYJA,2,2008,
1479,1479.0,FRIEDA,2,2014,
1480,1480.0,FRISKY,2,2019,
1481,1481.0,FROSTY,2,2027,
1482,1482.0,FUDGE,2,2028,
1483,1483.0,FURBALL,2,2033,
1484,1484.0,GADGET,2,2055,
1485,1485.0,GALADRIEL,2,2057,
1486,1486.0,GARBO,2,2071,
1487,1487.0,GATSBY,2,2086,
1488,1488.0,GEM,2,2096,
1489,1489.0,GEORGIE GIRL,2,2108,
1490,1490.0,GERRY,2,2115,
1491,1491.0,GIGABYTE,2,2134,
1492,1492.0,GIGIO,2,2137,
1493,1493.0,GIMLI,2,2145,
1494,1494.0,GIN,2,2146,
1495,1495.0,GINGI,2,2152,
1496,1496.0,GINGY,2,2153,
1497,1497.0,GINNY,2,2156,
1498,1498.0,GIRLIE,2,2164,
1499,1499.0,GISMO,2,2166,
1500,1500.0,GLORY,2,2176,
1501,1501.0,GNOME,2,2178,
1502,1502.0,GOOGLE,2,2194,
1503,1503.0,GORDON,2,2199,
1504,1504.0,GRASSHOPPER,2,2213,
1505,1505.0,GRIFFITH,2,2239,
1506,1506.0,GRINGO,2,2241,
1507,1507.0,GRISOU,2,2245,
1508,1508.0,GROOMER,2,2246,
1509,1509.0,GRUMPY,2,2250,
1510,1510.0,GRYPHON,2,2253,
1511,1511.0,GUNNER,2,2269,
1512,1512.0,GUSTAV,2,2275,
1513,1513.0,GYPSIE,2,2284,
1514,1514.0,HALF PINT,2,2296,
1515,1515.0,HAM,2,2300,
1516,1516.0,HANNA,2,2315,
1517,1517.0,HANNIBAL,2,2317,
1518,1518.0,HANS,2,2318,
1519,1519.0,HANSEL,2,2319,
1520,1520.0,HARVEY,2,2337,
1521,1521.0,HATTIE,2,2341,
